cost,genes
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  76.  99.  50.   5. 117.  94.  27. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  76.  99.  50.   5. 117.  94.  27. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  76.  99.  50.   5. 117.  94.  27. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  76.  99.  50.   5. 117.  94.  27. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  76.  99.  50.   5. 117.  94.  28. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  76.  99.  50.   5. 117.  94.  28. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  51. 106.  91.  20.  76.  99.  50.   5. 117.  94.  28. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  75. 106.  91.  20.  76.  99.  50.   5. 117.  94.  27. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  75. 106.  91.  20.  76.  99.  50.   5. 117.  94.  27. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
0.000773684088086195,"[  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  83.
  75. 106.  91.  20.  76.  99.  50.   5. 117.  94.  27. 102. 111.  80.
  49.  28.  45.  73. 104. 100. 114.  42.  87.  97.   2.  77.  33. 120.
  82. 116.  56. 105. 108.  70.  20.  69.  63.  67.  53.   8.  12.  64.
  12.  58.  11.  98. 117.  85.  16.  54.  44.  94.  47.  42.  90. 119.
  11.  67.  38.  34.   3.  13.  55. 108. 112.  85.  80.  91.  86.  58.
  16.   7. 103. 116.  59.  49.  99.  38.  37.]"
